code_bassin_emploi,rome,rome_connexe,score
2408,G1205,N4101,.47773978
2408,G1205,D1106,.98050553
2408,G1206,K2204,.81342334
2408,G1702,K2204,.50932997
2408,G1702,D1106,.78709757
2408,G1702,N4102,.18256137
2408,G1703,D1301,.70811039
2408,H2101,D1102,.72824454
2408,H2101,D1101,.008393201
2408,H2101,D1106,.28245816
2408,H2102,H3201,.51736504
2408,H3101,H3201,.93652147
2408,H3101,H2903,.62670481
2408,H3101,H2906,.83849055
2408,H3301,H2913,.44319621
2408,H3301,H2909,.28265747
2408,H3301,H2903,.59120691
2408,H3302,H2913,.072848715
2408,H3302,H3201,.68411601
2408,H3302,H2906,.24900532
2408,H3303,N4101,.22400902
2408,H3303,H3201,.3389369
2408,H3303,N4105,.1206295
2408,I1201,N4105,.77062547
2408,I1201,H2913,.62061054
2408,I1201,F1703,.13323209
2408,I1202,N4105,.85182774
2408,I1202,F1302,.87611717
2408,I1202,F1501,.45901465
2408,I1203,N4105,.20070043
2408,I1203,I1604,.50707263
2408,I1203,K2204,.082035817
2408,I1501,I1606,.44290709
2408,I1501,H2902,.14815409
2408,I1501,I1604,.64360774
2408,I1502,N4105,.41132426
2408,I1502,N4101,.67258418
2408,I1502,N4102,.43616629
2408,I1503,N4105,.30042467
2408,I1503,F1501,.36667222
2408,J1301,D1104,.26312241
2408,J1301,D1102,.63049275
2408,J1301,D1106,.81792265
2408,J1303,D1101,.36034885
2408,J1303,K2204,.5969919
2408,J1303,D1106,.32892275
2408,J1304,K2204,.95706737
2408,J1305,N4101,.28166214
2408,J1305,N4105,.89419818
2408,J1305,I1606,.61830753
2408,J1306,K2204,.85835338
2408,J1307,D1102,.66398847
2408,J1307,D1106,.48671335
2408,J1307,D1101,.96304238
2408,K1602,F1503,.098532915
2408,K1602,K2204,.11694168
2408,K2601,F1703,.7743001
2408,K2601,N4101,.55302161
2408,K2601,N4102,.541924
2408,K2602,K2204,.55878615
2408,K2603,K2204,.88489944
2408,K2603,N4102,.075264394
2408,K2603,D1106,.051437862
2408,L1301,K2204,.64841235
2408,L1304,N4105,.55863404
2408,L1304,D1106,.2803607
2408,N1101,N4105,.40520155
2408,N1101,N4101,.60372424
2408,N1101,F1302,.75657606
2408,N1102,N4102,.26590002
2408,N1102,N4101,.76137322
2408,N1102,N4105,.66495556
2408,N1103,N4101,.71616119
2408,N1103,D1301,.25459009
2408,N1103,N4105,.53196031
2408,N1104,N4101,.57552636
2408,N1104,F1302,.11515804
2408,N1104,N4105,.71744162
2408,N1105,N4105,.040837191
2408,N1105,K2204,.58911443
2408,N1105,F1704,.37187457
2408,N2101,D1106,.43293917
2408,N2101,K2204,.27375919
2408,N2102,N4101,.19168401
2408,N2102,N4102,.69288844
2408,N2102,N4105,.60543609
2408,N2201,K2204,.67274618
2408,N2202,N4102,.81587046
2408,N2203,N4102,.42272872
2408,N2203,H2902,.57777202
2408,N2203,I1604,.98301142
2408,N2204,N4102,.75646365
2408,N2204,N4105,.96617985
2408,N2204,I1604,.39809406
2408,N2205,K2204,.10003021
2408,N2205,F1302,.53199881
2409,A1202,F1602,.11343402
2409,A1202,I1604,.55629903
2409,A1202,F1302,.9583813
2409,A1203,F1610,.15514672
2409,A1203,F1604,.44129205
2409,A1203,I1604,.20287469
2409,A1204,G1403,.40313604
2409,A1204,I1604,.62720668
2409,A1205,G1403,.31722128
2409,A1205,G1401,.45088634
2409,B1302,F1503,.38546646
2409,B1303,F1503,.530756
2409,B1303,F1604,.45390987
2409,B1802,D1402,.044764876
2409,B1802,I1606,.71011788
2409,B1802,F1503,.027501971
2409,B1803,D1402,.2669971
2409,B1805,M1203,.23851606
2409,B1805,F1503,.75043732
2409,B1806,I1606,.46349463
2409,B1806,F1603,.66259623
2409,B1806,D1402,.73736334
2409,C1401,D1404,.33305767
2409,C1401,G1403,.07313747
2409,D1202,G1401,.1641428
2409,D1202,D1402,.064244896
2409,D1203,J1502,.89801985
2409,D1204,D1404,.023704648
2409,D1204,D1402,.21127447
2409,D1204,I1604,.20913367
2409,D1206,D1402,.81168568
2409,D1206,F1603,.56249088
2409,D1206,F1604,.80504113
2409,D1208,G1403,.091473542
2409,D1208,G1401,.99390519
2409,D1209,D1402,.1409404
2409,D1209,G1401,.28342211
2409,D1210,D1402,.9824068
2409,D1210,G1401,.99847531
2409,D1211,G1401,.98379588
2409,D1211,D1402,.9872185
2409,D1212,G1401,.73254359
2409,D1212,D1402,.31954437
2409,D1213,D1401,.70964807
2409,D1213,D1402,.59578413
2409,D1213,G1401,.56551164
2409,D1214,G1401,.61586702
2409,D1214,D1402,.67639214
2409,D1501,D1402,.27177852
2409,D1502,D1402,.6936999
2409,D1502,G1401,.10875989
2409,D1503,G1401,.91765851
2409,D1503,D1402,.21249373
2409,D1504,G1403,.40359688
2409,D1505,G1401,.87898338
2409,D1506,D1402,.76121879
2409,D1506,D1404,.71810776
2409,D1506,D1401,.79800326
2409,D1507,G1401,.44758722
2409,D1509,J1502,.021383194
2409,D1509,D1402,.89866138
2409,E1101,D1401,.43622807
2409,E1101,D1402,.73849207
2409,E1101,D1404,.67097682
2409,E1104,G1401,.55504501
2409,E1104,M1203,.38800845
2409,E1105,M1203,.10518417
2409,E1106,D1401,.47271585
2409,E1106,M1203,.2602587
2409,E1107,G1401,.89532751
2409,E1107,D1401,.59732455
2409,E1107,D1402,.026059089
2409,E1108,D1402,.99051988
2409,E1108,D1401,.46303213
2409,E1108,M1203,.9241758
2409,G1201,I1604,.97608948
2409,G1201,G1403,.81020808
2409,G1202,G1403,.1763178
2409,G1203,G1403,.68118268
2409,G1204,D1402,.37814385
2409,G1204,M1203,.99757856
2409,G1204,I1604,.41765666
2409,G1205,F1610,.18816862
2409,G1205,F1501,.95558125
2409,G1205,I1604,.42980376
2409,G1206,G1403,.17086743
2409,G1206,D1404,.1948977
2409,G1206,G1401,.67408961
2409,G1501,G1401,.011117023
2409,G1503,G1401,.074387938
2409,G1801,G1401,.84069884
2409,G1801,G1403,.64561522
2409,G1802,G1401,.15901375
2409,G1803,G1401,.16223112
2409,G1803,G1403,.13416132
2409,G1804,G1403,.58789527
2409,G1804,G1401,.60746396
2409,H2101,H2902,.20947745
2409,H3101,H2903,.64811605
2409,H3101,H2902,.30527261
2409,H3301,H2903,.090938069
2409,H3301,H2902,.95086533
2409,H3301,H2913,.71859211
2409,H3302,H2913,.65581995
2409,H3302,H2903,.92895067
2409,H3302,H2902,.62608576
2409,I1201,F1610,.8398965
2409,I1201,I1604,.31881893
2409,I1201,H2913,.020209968
2409,I1202,F1503,.40941122
2409,I1202,F1610,.72362137
2409,I1202,F1603,.81483835
2409,I1203,I1604,.39953545
2409,I1203,F1503,.39431396
2409,I1203,F1607,.12861848
2409,I1401,I1606,.2527363
2409,I1401,D1402,.68821096
2409,I1401,F1602,.682998
2409,I1402,F1602,.81843352
2409,I1402,I1604,.53845489
2409,I1402,F1603,.94325101
2409,J1301,G1401,.85587651
2409,J1301,J1502,.14674403
2409,J1302,J1502,.25741556
2409,J1303,J1502,.36432406
2409,J1304,G1403,.36412793
2409,J1304,J1502,.11789203
2409,J1305,J1502,.68181157
2409,J1305,G1403,.2428719
2409,J1305,I1606,.91477621
2409,J1306,D1402,.081940994
2409,J1306,J1502,.40975633
2409,J1307,G1401,.54884398
2409,J1307,J1502,.42963687
2409,J1307,G1403,.94597059
2409,K1601,D1401,.12921159
2409,K1601,M1203,.96077746
2409,K1602,F1201,.42783648
2409,K1602,F1503,.77305204
2409,K1801,J1502,.59234905
2409,K1801,D1402,.20746133
2409,K1801,M1203,.30323702
2409,K1802,M1203,.69914597
2409,K1802,F1201,.70418876
2409,K1802,G1403,.5104475
2409,K2301,F1602,.59275186
2409,K2301,F1610,.39857131
2409,K2301,F1603,.93036962
2409,K2302,D1402,.8661775
2409,K2302,M1203,.391523
2409,K2303,F1604,.55618978
2409,K2303,F1501,.59838134
2409,K2303,F1602,.54801297
2409,K2304,I1604,.69796723
2409,K2304,H2903,.37778568
2409,K2304,H2902,.60058045
2409,K2305,F1604,.83782315
2409,K2305,F1501,.033357792
2409,K2305,D1402,.4658443
2409,K2306,D1402,.45843297
2409,K2602,D1401,.68117541
2409,K2603,F1202,.40906072
2409,L1103,G1401,.94957948
2409,L1103,G1403,.4601903
2409,L1204,F1501,.4581185
2409,L1204,F1604,.53687
2409,L1503,F1503,.0030285288
2409,L1504,F1604,.34009716
2409,L1504,F1602,.710127
2409,L1504,F1610,.53795844
2409,L1505,F1604,.022063948
2409,L1505,I1606,.96721387
2409,L1505,F1602,.14659692
2409,L1506,F1603,.46953008
2409,L1506,H2902,.61726177
2409,L1506,F1610,.76341563
2409,L1508,H2902,.91185683
2409,L1508,F1604,.47515598
2409,L1508,F1603,.92073679
2409,L1509,F1610,.0058257519
2409,L1509,F1501,.34950322
2409,L1509,F1604,.90920961
2409,M1101,D1401,.28655493
2409,M1101,D1402,.43717724
2409,M1101,D1404,.30619761
2409,M1102,J1502,.0055591264
2409,M1102,M1203,.69659597
2409,M1102,D1401,.45105642
2409,M1501,D1401,.42139405
2409,M1501,K1902,.65310013
2409,M1501,M1203,.88070953
2409,M1502,M1203,.91728824
2409,M1502,G1403,.23301634
2409,M1502,J1502,.80971974
2409,M1503,J1502,.62815708
2409,M1503,F1202,.58421284
2409,M1503,M1203,.039019242
2409,N1101,H2902,.76445317
2409,N1101,F1302,.30727616
2409,N1102,I1604,.59700209
2409,N1102,F1302,.39159811
2409,N1102,F1501,.80060881
2409,N1103,H2902,.31190148
2409,N1104,I1604,.64017653
2409,N1104,F1501,.94769955
2409,N1104,H2902,.95924997
2409,N2101,J1502,.2853317
2409,N2101,G1403,.38381511
2409,N2102,M1203,.34534088
2409,N2102,F1201,.59793097
2410,A1201,F1606,.82153648
2410,A1202,N4105,.34314331
2410,A1202,F1604,.76072985
2410,A1202,F1611,.055985115
2410,A1203,F1611,.8968938
2410,A1203,F1602,.95831466
2410,A1203,F1703,.42415893
2410,A1204,D1405,.84258753
2410,B1101,H2206,.4182232
2410,B1201,H2902,.17206556
2410,B1801,N4105,.046197683
2410,B1802,N4105,.24281956
2410,B1802,H2206,.085617073
2410,B1802,F1608,.017302411
2410,B1803,D1402,.54506797
2410,B1804,F1611,.92770153
2410,B1804,F1701,.052821316
2410,B1804,F1613,.85708034
2410,B1805,M1203,.21929044
2410,B1805,D1301,.15797336
2410,B1805,H2206,.94799542
2410,B1806,F1603,.23837616
2410,B1806,D1301,.46547019
2410,B1806,F1608,.37516454
2410,C1101,D1402,.44051945
2410,C1101,D1406,.44758931
2410,C1101,D1405,.68873745
2410,C1102,D1301,.39210451
2410,C1102,C1504,.42950737
2410,C1102,D1402,.28028834
2410,C1103,C1502,.10309402
2410,C1103,C1504,.61905205
2410,C1103,C1501,.40047854
2410,C1104,D1404,.15751503
2410,C1104,M1203,.1318534
2410,C1104,D1405,.89616227
2410,C1105,D1301,.82742441
2410,C1105,M1203,.35885417
2410,C1106,M1203,.42089546
2410,C1106,D1404,.38919502
2410,C1106,D1403,.5087502
2410,C1107,I1103,.57039785
2410,C1107,M1203,.97504449
2410,C1107,D1407,.17644362
2410,C1108,D1404,.67380178
2410,C1108,F1611,.11398874
2410,C1108,F1608,.82452047
2410,C1109,M1203,.71116823
2410,C1109,J1502,.040354248
2410,C1109,K1903,.81880063
2410,C1110,M1203,.42842281
2410,C1110,I1103,.99530178
2410,C1401,D1404,.57394248
2410,C1401,D1403,.41859016
2410,C1401,D1405,.30500233
2410,D1501,D1301,.16025108
2410,D1501,D1403,.28296247
2410,D1501,D1402,.84430885
2410,D1502,D1403,.66842067
2410,D1502,D1408,.53664106
2410,D1502,D1301,.64159644
2410,D1503,D1301,.64638513
2410,D1503,D1408,.8362906
2410,D1503,D1403,.46025103
2410,D1504,D1301,.56481719
2410,D1504,D1407,.040816844
2410,D1504,D1406,.5875895
2410,D1505,D1301,.67709219
2410,D1506,D1406,.86338508
2410,D1506,D1405,.66347599
2410,D1506,D1301,.7276175
2410,D1507,D1301,.15292922
2410,D1507,N4101,.13003656
2410,D1507,N4105,.13897997
2410,D1508,D1408,.48224005
2410,D1508,D1403,.19477455
2410,D1508,D1301,.34035945
2410,D1509,D1301,.89497876
2410,D1509,D1402,.1571251
2410,D1509,D1406,.57223982
2410,E1101,D1404,.58661383
2410,E1101,D1403,.41957808
2410,E1101,D1407,.77551305
2410,E1102,D1408,.69650477
2410,E1103,D1405,.16096583
2410,E1103,D1408,.7700966
2410,E1104,K1903,.52057147
2410,E1104,M1203,.86995745
2410,E1104,C1504,.52612686
2410,E1105,D1408,.092152245
2410,E1105,K1903,.32364297
2410,E1105,D1405,.3181811
2410,E1106,I1304,.16768774
2410,E1106,M1203,.86904854
2410,E1106,D1408,.19644505
2410,E1107,D1403,.18171427
2410,E1107,D1408,.5451979
2410,E1107,D1407,.089737706
2410,E1108,D1408,.9796133
2410,E1108,D1402,.10713447
2410,E1108,H1203,.54849219
2410,G1201,D1405,.19197699
2410,G1201,D1408,.067127109
2410,G1201,D1403,.47368154
2410,G1202,D1408,.32576889
2410,G1202,D1405,.22821236
2410,G1203,D1408,.5167293
2410,G1203,K1903,.092045493
2410,G1203,C1502,.25994939
2410,G1204,H2206,.98564726
2410,G1204,J1402,.016948082
2410,G1204,M1203,.51710671
2410,G1205,F1610,.7631126
2410,G1205,F1608,.81670964
2410,G1205,F1703,.68376702
2410,G1206,K1903,.18534368
2410,G1206,D1404,.89601314
2410,G1206,D1403,.66505963
2410,G1601,I1103,.48497131
2410,G1601,D1301,.21399099
2410,G1602,D1301,.7647813
2410,G1602,J1402,.069461465
2410,G1603,N4105,.88459712
2410,G1801,D1301,.39647374
2410,G1802,D1301,.41471878
2410,G1804,D1407,.55892462
2410,G1804,D1403,.46086201
2410,G1804,D1301,.48869005
2410,H2101,H2902,.29269293
2410,H2102,I1306,.81898713
2410,H2102,I1304,.11536977
2410,H2601,F1603,.17708844
2410,H2601,H2911,.38278794
2410,H2601,I1307,.64674979
2410,H2602,I1306,.99399483
2410,H2602,F1603,.59212422
2410,H2602,I1307,.095043123
2410,H2603,I1309,.33318895
2410,H2603,I1304,.61470079
2410,H2603,I1307,.59276998
2410,H2604,H2903,.527843
2410,H2604,I1309,.67146587
2410,H2604,H2911,.60010004
2410,H2605,I1306,.91472507
2410,H2605,I1307,.58281922
2410,H2605,F1603,.8495248
2410,H2701,N4105,.3735615
2410,H2701,I1304,.6365388
2410,H2701,H2903,.24121068
2410,H3301,H2902,.9581666
2410,H3301,H2903,.33769426
2410,H3301,I1304,.16597992
2410,H3302,H2909,.63863975
2410,H3302,I1306,.82780755
2410,H3302,H2902,.11826942
2410,H3303,N4101,.08847975
2410,H3303,N4105,.90299797
2410,I1401,F1602,.43785262
2410,I1401,F1603,.54107153
2410,I1401,D1408,.13018312
2410,I1402,I1307,.43320912
2410,I1402,F1603,.24378297
2410,I1402,I1103,.44358742
2410,I1501,F1604,.87223095
2410,I1501,F1611,.85128808
2410,I1501,H2913,.20640263
2410,I1502,I1309,.28612733
2410,I1502,I1304,.82678211
2410,I1502,H2902,.94803774
2410,I1503,I1306,.77170837
2410,I1503,F1604,.386374
2410,I1503,I1304,.52091455
2410,J1301,J1502,.08002238
2410,J1302,J1502,.47285473
2410,J1302,D1405,.39220411
2410,J1302,H1503,.29773998
2410,J1303,J1502,.63585585
2410,J1303,J1402,.90402371
2410,J1304,D1405,.34660748
2410,J1304,D1403,.44724357
2410,J1304,J1502,.4760747
2410,J1305,N4101,.55994451
2410,J1305,D1408,.10476782
2410,J1305,N4103,.14468145
2410,J1306,D1402,.37092668
2410,J1306,J1402,.21586302
2410,J1306,D1407,.37075567
2410,J1307,D1405,.010176332
2410,J1307,J1502,.35647896
2410,K1301,D1405,.40831307
2410,K1301,J1402,.19359536
2410,K1301,D1403,.8581177
2410,K1302,D1403,.24009778
2410,K1302,D1405,.46967643
2410,K1302,J1502,.42541802
2410,K1303,C1502,.44692105
2410,K1303,J1502,.61245805
2410,K1303,D1403,.38592905
2410,K1304,D1301,.0028428119
2410,K1305,D1408,.26657477
2410,K1305,D1403,.46463904
2410,K1305,D1404,.78735316
2410,K1601,M1203,.78375787
2410,K1601,D1405,.6604737
2410,K1601,D1407,.34459856
2410,K1602,D1403,.53476107
2410,K1602,I1103,.78028226
2410,K1602,D1406,.81683987
2410,K2101,D1408,.2026269
2410,K2101,D1407,.39971635
2410,K2101,D1405,.37486547
2410,K2102,M1203,.35094362
2410,K2102,J1502,.71085513
2410,K2102,C1501,.13847837
2410,K2103,M1203,.87115592
2410,K2103,D1402,.57648063
2410,K2103,D1405,.62055987
2410,K2104,D1405,.70007986
2410,K2104,D1408,.41300395
2410,K2104,K1903,.24582501
2410,K2106,I1103,.94969398
2410,K2106,H1503,.17698556
2410,K2106,D1301,.78595388
2410,K2107,M1203,.58792901
2410,K2107,I1304,.051066678
2410,K2108,I1307,.85008472
2410,K2108,H1503,.91431361
2410,K2108,K1903,.71066093
2410,K2109,H2911,.14917696
2410,K2109,D1404,.69345582
2410,K2109,I1309,.48156574
2410,K2110,F1302,.0029150206
2410,K2110,N4101,.98294544
2410,K2110,N4105,.50574392
2410,K2111,D1402,.52510226
2410,K2111,C1501,.66189969
2410,K2111,D1407,.1071687
2410,K2112,M1203,.077869475
2410,K2112,J1502,.18036613
2410,K2112,D1405,.95908213
2410,K2301,I1306,.57205921
2410,K2301,F1704,.10508782
2410,K2301,F1603,.765495
2410,K2302,D1402,.10068902
2410,K2302,D1405,.14995402
2410,K2302,H1503,.48571697
2410,K2303,F1604,.047490552
2410,K2303,N4105,.83524221
2410,K2303,N4101,.44175696
2410,K2304,H2909,.36005422
2410,K2304,N4105,.80256701
2410,K2304,I1306,.70696104
2410,K2305,F1703,.14081401
2410,K2305,F1602,.6703068
2410,K2305,F1604,.2265999
2410,K2306,I1309,.087116502
2410,K2306,I1304,.34521407
2410,K2306,H1503,.67178595
2410,K2601,F1701,.38017219
2410,K2601,F1611,.2282909
2410,K2601,N4105,.16075921
2410,K2602,D1408,.065955706
2410,K2602,D1407,.998263
2410,K2602,D1403,.026694773
2410,K2603,D1403,.79185939
2410,K2603,N4102,.47292373
2410,K2603,I1103,.2700761
2410,L1102,F1701,.23976803
2410,L1102,D1408,.88583994
2410,L1501,F1701,.51546925
2410,L1502,F1701,.94041622
2410,L1503,H2206,.38599059
2410,L1503,N4105,.52444834
2410,L1504,I1304,.36768329
2410,L1504,F1602,.064845011
2410,L1504,F1604,.24848481
2410,L1505,I1304,.17669687
2410,L1505,H2206,.5182718
2410,L1505,F1604,.36064491
2410,L1506,I1304,.5330832
2410,L1506,F1604,.42671844
2410,L1506,N4105,.57164025
2410,L1507,I1103,.062975317
2410,L1507,D1408,.95700145
2410,L1508,F1604,.16932835
2410,L1508,F1603,.72507626
2410,L1508,I1304,.1239492
2410,L1509,N4105,.25663343
2410,L1509,F1602,.69586337
2410,L1509,F1604,.99931043
2410,M1101,D1404,.47944006
2410,M1101,D1407,.56343281
2410,M1101,D1402,.86373544
2410,M1102,D1406,.63581115
2410,M1102,D1402,.50959826
2410,M1102,M1203,.13772117
2410,M1501,D1405,.59709436
2410,M1501,D1402,.53163666
2410,M1501,C1504,.61355525
2410,M1502,M1203,.43755066
2410,M1502,J1502,.31020835
2410,M1502,D1402,.49224126
2410,M1503,H2206,.73636425
2410,M1503,C1504,.75184309
2410,M1503,D1407,.0838743
2410,M1701,D1402,.67421269
2410,M1701,I1309,.1439462
2410,M1701,M1203,.83242685
2410,M1702,H1203,.74693775
2410,M1702,M1203,.071617261
2410,M1703,D1404,.017525632
2410,M1703,D1402,.43332294
2410,M1703,I1309,.637384
2410,M1704,I1309,.15000476
2410,M1704,D1402,.19188319
2410,M1704,D1404,.62759233
2410,M1705,D1407,.30331421
2410,M1705,D1404,.72856885
2410,M1705,D1406,.93064421
2410,M1706,D1402,.66950655
2410,M1706,D1404,.049749933
2410,M1706,D1403,.25756335
2410,M1707,D1404,.67892033
2410,M1707,H1203,.43027073
2410,M1707,D1301,.42048851
2410,N1101,H2911,.13908456
2410,N1101,N4101,.81278819
2410,N1101,F1302,.12918216
2410,N1102,N4102,.8940559
2410,N1102,N4103,.86777896
2410,N1102,F1302,.38588974
2410,N1103,H2902,.76580471
2410,N1103,N4105,.12253208
2410,N1103,N4101,.7326473
2410,N1104,H2902,.63322341
2410,N1104,H2911,.81669205
2410,N1104,N4101,.34442538
2410,N1105,F1704,.21159062
2410,N1105,N4105,.51050079
2410,N1105,N4101,.54788822
2410,N2101,D1408,.87004745
2410,N2102,N4105,.57127434
2410,N2102,I1304,.08606945
2410,N2102,N4102,.51129907
2411,A1201,A1101,.33469796
2411,A1202,F1302,.92988133
2411,A1202,F1602,.73572308
2411,A1202,N4101,.38582352
2411,A1203,F1602,.55031037
2411,A1203,N4105,.78830391
2411,A1203,I1604,.72300714
2411,A1204,I1604,.78309798
2411,A1205,A1101,.42097428
2411,B1201,H2401,.16762385
2411,B1801,H2402,.75965953
2411,B1801,N4105,.8015855
2411,B1801,H2401,.99860388
2411,B1802,H2401,.45865455
2411,B1802,H2402,.33166271
2411,B1802,N4105,.87286365
2411,B1803,H2402,.037333101
2411,B1803,H2401,.83734894
2411,B1804,H2402,.87795031
2411,B1804,H2401,.053894699
2411,B1805,M1203,.30871379
2411,B1805,H2402,.83069724
2411,B1806,I1606,.13445693
2411,B1806,N4105,.023465252
2411,B1806,F1603,.020694692
2411,C1201,D1401,.6257149
2411,C1202,M1203,.85359013
2411,C1202,D1404,.54827344
2411,C1203,D1404,.62471801
2411,C1203,M1203,.23420787
2411,C1204,D1404,.92950344
2411,C1205,M1203,.33281088
2411,C1206,D1404,.78375548
2411,C1206,M1203,.11590809
2411,C1207,D1404,.11193492
2411,C1207,M1203,.034969714
2411,C1401,D1404,.94812179
2411,D1204,I1604,.60483712
2411,D1204,D1404,.43424952
2411,D1204,N4101,.44707507
2411,D1205,H2401,.080593482
2411,D1206,H2402,.030067705
2411,D1206,F1603,.95418823
2411,D1206,H2401,.13405301
2411,D1207,H2401,.27884981
2411,D1207,H2402,.32001588
2411,D1212,N4105,.42012256
2411,D1212,N4101,.59010631
2411,D1213,N4101,.15541291
2411,D1213,D1401,.98929101
2411,E1201,N4105,.75793302
2411,E1202,N4105,.62226385
2411,E1202,D1401,.36588028
2411,E1203,I1606,.47305271
2411,E1205,M1203,.067611143
2411,E1205,I1606,.20578468
2411,G1101,D1404,.53075343
2411,G1102,M1203,.12295878
2411,G1102,D1404,.79487282
2411,G1201,I1604,.4787114
2411,G1204,I1604,.52040952
2411,G1204,M1203,.61449099
2411,G1205,N4101,.38149238
2411,G1205,I1604,.47343031
2411,G1206,D1404,.47789425
2411,G1602,I1606,.90434778
2411,G1603,N4105,.39511904
2411,H2102,I1304,.89536631
2411,H2701,N4105,.48969501
2411,H2701,I1304,.20380153
2411,H3101,I1304,.91396344
2411,I1201,N4105,.26601011
2411,I1201,I1304,.97721863
2411,I1201,N4101,.51581842
2411,I1202,I1604,.4944084
2411,I1202,F1302,.34882292
2411,I1202,N4105,.57784003
2411,I1203,I1604,.12993686
2411,I1203,F1602,.13049683
2411,I1203,F1603,.69765449
2411,I1401,F1603,.15424694
2411,I1401,I1606,.91944921
2411,I1401,I1604,.084118329
2411,I1402,F1602,.34075743
2411,I1402,F1603,.27740774
2411,I1402,I1606,.91988868
2411,I1501,F1603,.61191344
2411,I1501,I1604,.9651764
2411,I1501,I1304,.3105951
2411,I1502,I1604,.63430309
2411,I1502,N4101,.33995634
2411,I1502,I1304,.34712121
2411,I1503,F1603,.27616647
2411,I1503,I1304,.18954617
2411,I1503,F1602,.12715851
2411,K1601,M1203,.96930659
2411,K1601,D1401,.41911334
2411,K1801,M1203,.31241968
2411,K1802,M1203,.0084021734
2411,K2102,M1203,.0073134308
2411,K2103,M1203,.19154939
2411,K2104,I1606,.46335027
2411,K2104,I1604,.30596536
2411,K2107,M1203,.20364013
2411,K2107,I1606,.3215203
2411,K2107,I1604,.64125967
2411,K2108,I1304,.73250699
2411,K2108,I1604,.91005075
2411,K2109,I1604,.21231021
2411,K2109,D1404,.94375253
2411,K2109,I1304,.61475718
2411,K2110,I1604,.69465786
2411,K2110,N4105,.21992919
2411,K2110,F1602,.82041639
2411,K2111,I1604,.11805042
2411,K2112,M1203,.62366587
2411,K2301,F1602,.23917405
2411,K2301,I1304,.78132737
2411,K2301,F1603,.34839419
2411,K2302,I1304,.074240714
2411,K2302,M1203,.63604248
2411,K2303,I1604,.56440711
2411,K2303,N4105,.72607875
2411,K2303,F1602,.99162871
2411,K2304,I1604,.35812664
2411,K2304,I1304,.21220601
2411,K2304,N4105,.0050501102
2411,K2305,N4105,.51213586
2411,K2305,F1602,.43169668
2411,K2305,F1603,.34238541
2411,K2306,I1304,.8072347
2411,L1202,N4101,.72677416
2411,L1204,N4101,.058614507
2411,L1204,N4105,.63293552
2411,L1301,F1602,.98784506
2411,L1302,M1203,.58550191
2411,L1303,D1401,.64596766
2411,L1304,N4105,.55022633
2411,M1603,N4101,.79089051
2411,M1603,N4105,.23917979
2411,M1604,D1401,.98864651
2411,M1604,M1203,.4916735
2411,M1605,D1401,.75797641
2411,M1606,M1203,.23660211
2411,M1607,D1401,.16232607
