rome_id,rome_label,naf_id,naf_label,hirings
H1404,Intervention technique en méthodes et industrialisation,2932Z,Fabrication d'autres équipements automobiles,237
H1404,Intervention technique en méthodes et industrialisation,3220Z,Fabrication d'instruments de musique,12
H1404,Intervention technique en méthodes et industrialisation,7112B,"Ingénierie, études techniques",463
H1501,Direction de laboratoire d'analyse industrielle,2120Z,Fabrication de préparations pharmaceutiques,28
H1501,Direction de laboratoire d'analyse industrielle,7112B,"Ingénierie, études techniques",38
H1501,Direction de laboratoire d'analyse industrielle,7120B,"Analyses, essais et inspections techniques",45
H1502,Management et ingénierie qualité industrielle,1041A,Fabrication d'huiles et graisses brutes,13
H1502,Management et ingénierie qualité industrielle,1061B,Autres activités du travail des grains,16
H1502,Management et ingénierie qualité industrielle,1062Z,Fabrication de produits amylacés,19
H1502,Management et ingénierie qualité industrielle,2120Z,Fabrication de préparations pharmaceutiques,532
H1502,Management et ingénierie qualité industrielle,7022Z,Conseil pour les affaires et autres conseils de gestion,342
H1502,Management et ingénierie qualité industrielle,7112B,"Ingénierie, études techniques",860
H1503,Intervention technique en laboratoire d'analyse industrielle,1051A,Fabrication de lait liquide et de produits frais,53
H1503,Intervention technique en laboratoire d'analyse industrielle,1051B,Fabrication de beurre,8
H1503,Intervention technique en laboratoire d'analyse industrielle,1051D,Fabrication d'autres produits laitiers,69
H1503,Intervention technique en laboratoire d'analyse industrielle,1062Z,Fabrication de produits amylacés,38
H1503,Intervention technique en laboratoire d'analyse industrielle,1920Z,Raffinage du pétrole,30
H1503,Intervention technique en laboratoire d'analyse industrielle,2011Z,Fabrication de gaz industriels,13
H1503,Intervention technique en laboratoire d'analyse industrielle,2013A,Enrichissement et retraitement de matières nucléaires,44
H1503,Intervention technique en laboratoire d'analyse industrielle,2013B,Fabrication d'autres produits chimiques inorganiques de base n.c.a.,68
H1503,Intervention technique en laboratoire d'analyse industrielle,2014Z,Fabrication d'autres produits chimiques organiques de base,189
H1503,Intervention technique en laboratoire d'analyse industrielle,2016Z,Fabrication de matières plastiques de base,62
H1503,Intervention technique en laboratoire d'analyse industrielle,2017Z,Fabrication de caoutchouc synthétique,17
H1503,Intervention technique en laboratoire d'analyse industrielle,2020Z,Fabrication de pesticides et d'autres produits agrochimiques,32
H1503,Intervention technique en laboratoire d'analyse industrielle,2041Z,"Fabrication de savons, détergents et produits d'entretien",55
H1503,Intervention technique en laboratoire d'analyse industrielle,2042Z,Fabrication de parfums et de produits pour la toilette,277
H1503,Intervention technique en laboratoire d'analyse industrielle,2052Z,Fabrication de colles,17
H1503,Intervention technique en laboratoire d'analyse industrielle,2053Z,Fabrication d'huiles essentielles,73
H1503,Intervention technique en laboratoire d'analyse industrielle,2059Z,Fabrication d'autres produits chimiques n.c.a.,110
H1503,Intervention technique en laboratoire d'analyse industrielle,2110Z,Fabrication de produits pharmaceutiques de base,139
H1503,Intervention technique en laboratoire d'analyse industrielle,2120Z,Fabrication de préparations pharmaceutiques,924
H1503,Intervention technique en laboratoire d'analyse industrielle,2351Z,Fabrication de ciment,15
H1503,Intervention technique en laboratoire d'analyse industrielle,2364Z,Fabrication de mortiers et bétons secs,26
H1503,Intervention technique en laboratoire d'analyse industrielle,2446Z,Élaboration et transformation de matières nucléaires,17
H1503,Intervention technique en laboratoire d'analyse industrielle,7120B,"Analyses, essais et inspections techniques",1052
H1503,Intervention technique en laboratoire d'analyse industrielle,7211Z,Recherche-développement en biotechnologie,131
H1503,Intervention technique en laboratoire d'analyse industrielle,7219Z,Recherche-développement en autres sciences physiques et naturelles,424
H1503,Intervention technique en laboratoire d'analyse industrielle,8690C,Centres de collecte et banques d'organes,151
H1504,Intervention technique en contrôle essai qualité en électricité et électronique,2612Z,Fabrication de cartes électroniques assemblées,96
H1504,Intervention technique en contrôle essai qualité en électricité et électronique,4321A,Travaux d'installation électrique dans tous locaux,224
H1504,Intervention technique en contrôle essai qualité en électricité et électronique,7112B,"Ingénierie, études techniques",184
H1505,Intervention technique en formulation et analyse sensorielle,2042Z,Fabrication de parfums et de produits pour la toilette,30
H1505,Intervention technique en formulation et analyse sensorielle,2053Z,Fabrication d'huiles essentielles,54
H1505,Intervention technique en formulation et analyse sensorielle,7320Z,Études de marché et sondages,16
H1506,Intervention technique qualité en mécanique et travail des métaux,2434Z,Tréfilage à froid,10
H1506,Intervention technique qualité en mécanique et travail des métaux,2452Z,Fonderie d'acier,35
H1506,Intervention technique qualité en mécanique et travail des métaux,2562B,Mécanique industrielle,267
H1506,Intervention technique qualité en mécanique et travail des métaux,3030Z,Construction aéronautique et spatiale,237
H1506,Intervention technique qualité en mécanique et travail des métaux,7112B,"Ingénierie, études techniques",358
H2101,Abattage et découpe des viandes,1011Z,Transformation et conservation de la viande de boucherie,792
H2101,Abattage et découpe des viandes,1012Z,Transformation et conservation de la viande de volaille,266
H2101,Abattage et découpe des viandes,1013A,Préparation industrielle de produits à base de viande,93
H2102,Conduite d'équipement de production alimentaire,0147Z,Élevage de volailles,68
H2102,Conduite d'équipement de production alimentaire,1011Z,Transformation et conservation de la viande de boucherie,1145
H2102,Conduite d'équipement de production alimentaire,1012Z,Transformation et conservation de la viande de volaille,635
H2102,Conduite d'équipement de production alimentaire,1013A,Préparation industrielle de produits à base de viande,815
H2102,Conduite d'équipement de production alimentaire,1020Z,"Transformation et conservation de poisson, de crustacés et de mollusques",993
H2102,Conduite d'équipement de production alimentaire,1031Z,Transformation et conservation de pommes de terre,32
H2102,Conduite d'équipement de production alimentaire,1032Z,Préparation de jus de fruits et légumes,26
H2102,Conduite d'équipement de production alimentaire,1039A,Autre transformation et conservation de légumes,782
H2102,Conduite d'équipement de production alimentaire,1039B,Transformation et conservation de fruits,109
H2102,Conduite d'équipement de production alimentaire,1051A,Fabrication de lait liquide et de produits frais,101
H2102,Conduite d'équipement de production alimentaire,1051B,Fabrication de beurre,35
H2102,Conduite d'équipement de production alimentaire,1051C,Fabrication de fromage,557
H2102,Conduite d'équipement de production alimentaire,1051D,Fabrication d'autres produits laitiers,154
H2102,Conduite d'équipement de production alimentaire,1052Z,Fabrication de glaces et sorbets,96
H2102,Conduite d'équipement de production alimentaire,1061B,Autres activités du travail des grains,30
H2102,Conduite d'équipement de production alimentaire,1062Z,Fabrication de produits amylacés,29
H2102,Conduite d'équipement de production alimentaire,1071A,Fabrication industrielle de pain et de pâtisserie fraîche,811
H2102,Conduite d'équipement de production alimentaire,1072Z,"Fabrication de biscuits, biscottes et pâtisseries de conservation",222
H2102,Conduite d'équipement de production alimentaire,1073Z,Fabrication de pâtes alimentaires,42
H2102,Conduite d'équipement de production alimentaire,1081Z,Fabrication de sucre,123
H2102,Conduite d'équipement de production alimentaire,1082Z,"Fabrication de cacao, chocolat et de produits de confiserie",802
H2102,Conduite d'équipement de production alimentaire,1083Z,Transformation du thé et du café,72
H2102,Conduite d'équipement de production alimentaire,1084Z,Fabrication de condiments et assaisonnements,43
H2102,Conduite d'équipement de production alimentaire,1085Z,Fabrication de plats préparés,582
H2102,Conduite d'équipement de production alimentaire,1086Z,Fabrication d'aliments homogénéisés et diététiques,77
H2102,Conduite d'équipement de production alimentaire,1089Z,Fabrication d'autres produits alimentaires n.c.a.,231
H2102,Conduite d'équipement de production alimentaire,1092Z,Fabrication d'aliments pour animaux de compagnie,42
H2102,Conduite d'équipement de production alimentaire,1101Z,Production de boissons alcooliques distillées,74
H2102,Conduite d'équipement de production alimentaire,1103Z,Fabrication de cidre et de vins de fruits,14
H2102,Conduite d'équipement de production alimentaire,1105Z,Fabrication de bière,45
H2102,Conduite d'équipement de production alimentaire,1107A,Industrie des eaux de table,44
H2102,Conduite d'équipement de production alimentaire,1107B,Production de boissons rafraîchissantes,57
H2102,Conduite d'équipement de production alimentaire,2592Z,Fabrication d'emballages métalliques légers,52
H2102,Conduite d'équipement de production alimentaire,4637Z,"Commerce de gros (commerce interentreprises) de café, thé, cacao et épices",27
H2102,Conduite d'équipement de production alimentaire,7830Z,Autre mise à disposition de ressources humaines,991
H2201,Assemblage d'ouvrages en bois,1623Z,Fabrication de charpentes et d'autres menuiseries,44
H2201,Assemblage d'ouvrages en bois,1624Z,Fabrication d'emballages en bois,53
H2201,Assemblage d'ouvrages en bois,3319Z,Réparation d'autres équipements,29
H2201,Assemblage d'ouvrages en bois,4941B,Transports routiers de fret de proximité,97
H2202,Conduite d'équipement de fabrication de l'ameublement et du bois,1622Z,Fabrication de parquets assemblés,12
H2202,Conduite d'équipement de fabrication de l'ameublement et du bois,1623Z,Fabrication de charpentes et d'autres menuiseries,87
H2202,Conduite d'équipement de fabrication de l'ameublement et du bois,2223Z,Fabrication d'éléments en matières plastiques pour la construction,84
H2202,Conduite d'équipement de fabrication de l'ameublement et du bois,4332A,Travaux de menuiserie bois et PVC,90
H2203,Conduite d'installation de production de panneaux bois,1610A,"Sciage et rabotage du bois, hors imprégnation",6
H2203,Conduite d'installation de production de panneaux bois,1621Z,Fabrication de placage et de panneaux de bois,10
H2203,Conduite d'installation de production de panneaux bois,1623Z,Fabrication de charpentes et d'autres menuiseries,16
H2204,Encadrement des industries de l'ameublement et du bois,1610A,"Sciage et rabotage du bois, hors imprégnation",21
H2204,Encadrement des industries de l'ameublement et du bois,1623Z,Fabrication de charpentes et d'autres menuiseries,23
H2204,Encadrement des industries de l'ameublement et du bois,4332A,Travaux de menuiserie bois et PVC,106
H2205,Première transformation de bois d'oeuvre,1610A,"Sciage et rabotage du bois, hors imprégnation",123
H2205,Première transformation de bois d'oeuvre,1623Z,Fabrication de charpentes et d'autres menuiseries,45
H2205,Première transformation de bois d'oeuvre,1624Z,Fabrication d'emballages en bois,49
