ogr_id|ogr_label
12342|Chef de service comptabilité
12343|Chef de service contentieux
12344|Chef de service contrôle laboratoire en industrie
12345|Chef de service de gestion des ressources financières
12346|Chef de service de police municipale
12347|Chef de service de sécurité incendie et assistance à personne
12348|Chef de service déménagement
12349|Chef de service d'entretien et de maintenance industrielle
12350|Chef de service département voirie balayage
12351|Chef de service en trésorerie générale
12352|Chef de service entretien en maintenance industrielle
12353|Chef de service études socio-économiques
12354|Chef de service fabrication
12355|Chef de service formation
12357|Chef de service infrastructure/environnement
12358|Chef de service juridique
12359|Chef de service laboratoire d'analyse industrielle
12360|Chef de service logistique
12361|Chef de service maintenance industrielle
12362|Chef de service pédagogique
12363|Chef de service pénitentiaire
12364|Chef de service prévention générale et ergonomie
12365|Chef de service production
12366|Chef de service sécurité
12367|Chef de service sécurité trafic routier
12368|Chef de service technique de collectivité
12369|Chef de service technique en maintenance industrielle
12371|Chef de service transit
12372|Chef de site en incendie et secours
12373|Chef de site nettoyage de locaux
12374|Chef de station fruitière
12375|Chef de studio de créations graphiques
12376|Chef de studio de photographie
12377|Chef de table
12378|Chef de tir de mines
12379|Chef de trafic transport routier de marchandises
12380|Chef de travaux
12381|Chef de travaux BTP
12382|Chef de travaux dans l'enseignement technique
12383|Chef décorateur / décoratrice spectacle
12384|Chef d'élevage porcin
12385|Chef déménageur / déménageuse
12386|Chef d'engin blindé
12387|Chef d'entretien de la voie ferrée
12388|Chef d'équipe à la fusion en fonderie
12389|Chef d'équipe agents de piste aéroportuaire
12390|Chef d'équipe assistant / assistante avion
12391|Chef d'équipe câblage en électronique
12392|Chef d'équipe câblage en fabrication de matériels électriques
12393|Chef d'équipe câblage en fabrication de matériels électromécaniques
12394|Chef d'équipe canalisateur / canalisatrice
12395|Chef d'équipe carreleur / carreleuse
12396|Chef d'équipe chauffagiste
12397|Chef d'équipe coffreur / coffreuse
12398|Chef d'équipe combat
12399|Chef d'équipe contrôle qualité en mécanique et travail des métaux
12400|Chef d'équipe contrôleur aérien / contrôleuse aérienne
12401|Chef d'équipe cordiste
12402|Chef d'équipe d'atelier de bobinage en électricité
12403|Chef d'équipe d'atelier de presse de panneaux de bois
12404|Chef d'équipe d'atelier de tricotage
12405|Chef d'équipe de conditionnement
12406|Chef d'équipe de conducteurs de machines à bois
12407|Chef d'équipe de couvreurs
12408|Chef d'équipe de découpe
12409|Chef d'équipe de fabrication en industrie alimentaire
12410|Chef d'équipe de fabrication en industrie du bois
12411|Chef d'équipe de fabrication en métallurgie
12412|Chef d'équipe de help desk en informatique
12413|Chef d'équipe de laveurs de vitres
12414|Chef d'équipe de l'industrie du béton
12415|Chef d'équipe de maintenance d'ascenseurs
12416|Chef d'équipe de maintenance de distributeurs automatiques
12417|Chef d'équipe de maintenance en froid et climatisation
12418|Chef d'équipe de maintenance industrielle
12419|Chef d'équipe de manutention portuaire
12420|Chef d'équipe de mines
12421|Chef d'équipe de montage d'ascenseurs
12422|Chef d'équipe de montage d'ouvrages en bois
12423|Chef d'équipe de moulage en céramique
12424|Chef d'équipe de parc à bois
12425|Chef d'équipe de parc à grumes
12426|Chef d'équipe de porteurs funéraires
12427|Chef d'équipe de production automatisée en électronique
12428|Chef d'équipe de production de matériels électriques
12429|Chef d'équipe de production en industrie de transformation
12430|Chef d'équipe de production informatique
12431|Chef d'équipe de scierie
12432|Chef d'équipe de secours
12433|Chef d'équipe de sécurité incendie
12434|Chef d'équipe de trempe
12435|Chef d'équipe d'électriciens de maintenance
12436|Chef d'équipe d'électriciens monteurs réseaux
12437|Chef d'équipe déménageur / déménageuse
12438|Chef d'équipe d'enquêteurs
12439|Chef d'équipe d'entretien des espaces verts
12440|Chef d'équipe d'entretien d'espaces naturels
12441|Chef d'équipe des industries des matériaux souples
12442|Chef d'équipe des travaux de voirie communale
12443|Chef d'équipe d'estampage
12444|Chef d'équipe d'exploitation agricole
12445|Chef d'équipe distributeur / distributrice d'imprimés
12446|Chef d'équipe drones
12447|Chef d'équipe du nettoiement d'espace urbain
12448|Chef d'équipe électricien
12449|Chef d'équipe en agencement
12450|Chef d'équipe en atelier de coupe
12451|Chef d'équipe en atelier de façonnage bois
12452|Chef d'équipe en carrière
12453|Chef d'équipe en chimie/pharmacie
12454|Chef d'équipe en construction métallique
12455|Chef d'équipe en entrepôt
12456|Chef d'équipe en étanchéité
12457|Chef d'équipe en fabrication de panneaux de bois
12458|Chef d'équipe en industrie alimentaire
12459|Chef d'équipe en industrie graphique
12460|Chef d'équipe en maroquinerie
12461|Chef d'équipe en matériaux de construction/céramique
12462|Chef d'équipe en menuiserie; ameublement; agencement
12463|Chef d'équipe en métallurgie
12464|Chef d'équipe en mobilier urbain et publicitaire
12465|Chef d'équipe en plastique/caoutchouc
12466|Chef d'équipe en polyculture élevage
12467|Chef d'équipe en pose de charpentes bois
12468|Chef d'équipe en pose de menuiseries
12469|Chef d'équipe en pose de miroiterie
12470|Chef d'équipe en production de papier/carton
12471|Chef d'équipe en production/transformation de verre
12472|Chef d'équipe en tréfilerie
12473|Chef d'équipe ferrailleur / ferrailleuse du BTP
12474|Chef d'équipe foreur / foreuse
12475|Chef d'équipe galvanisation
12476|Chef d'équipe hygiéniste
12477|Chef d'équipe maçon / maçonne
12478|Chef d'équipe mise en oeuvre d'enrobés
12479|Chef d'équipe moulage/noyautage
12480|Chef d'équipe nettoyage industriel
12481|Chef d'équipe opérateur / opératrice de projection
12482|Chef d'équipe paysagiste
12483|Chef d'équipe peinture
12484|Chef d'équipe peinture industrielle
12485|Chef d'équipe plombier / plombière
12486|Chef d'équipe plongeur / plongeuse subaquatique
12487|Chef d'équipe préparation en chaussures
12488|Chef d'équipe produits noirs
12489|Chef d'équipe propreté
12490|Chef d'équipe sécurité tracé routier
12491|Chef d'équipe solier-moquettiste / solière-moquettiste
12492|Chef d'équipe station de sondage météorologique
12493|Chef d'équipe traceur / traceuse en chaudronnerie
12494|Chef d'équipe tuyauteur / tuyauteuse
12495|Chef des cuisines
12496|Chef des méthodes en industrie
12497|Chef des services administratifs et financiers
12498|Chef des travaux pénitentiaires
12499|Chef des ventes
12500|Chef d'escale aérienne
12501|Chef d'escale aéroportuaire
12502|Chef d'escale fret aérien
12503|Chef d'escouade d'ensemble porte blindés
12504|Chef d'escouade régulation ravitaillement
12505|Chef d'établissement
12506|Chef d'établissement adjoint / adjointe
12507|Chef d'établissement du premier degré
12508|Chef d'établissement pénitentiaire
12509|Chef d'exploitation agricole
12510|Chef d'exploitation agricole porcine
12511|Chef d'exploitation aquacole
12512|Chef d'exploitation de carrière
12513|Chef d'exploitation de centre d'enfouissement
12514|Chef d'exploitation de gisement
12515|Chef d'exploitation de station de détoxication
12516|Chef d'exploitation de station d'épuration
12517|Chef d'exploitation d'eau potable
12518|Chef d'exploitation d'usine d'incinération
12519|Chef d'exploitation en arboriculture
12520|Chef d'exploitation en maraîchage-horticulture
12521|Chef d'exploitation en production/distribution d'énergie
12522|Chef d'exploitation informatique
12523|Chef d'exploitation nettoyage de locaux
12524|Chef d'exploitation propreté/collecte
12525|Chef d'îlot de production en microélectronique
12526|Chef d'opérations d'engin sous-marin
12527|Chef d'opérations d'engin sous-marin télé opéré
12528|Chef d'opérations hyperbares
12529|Chef d'orchestre
12530|Chef du bureau central d'ordonnancement en industrie
12531|Chef du bureau des méthodes en industrie
12532|Chef du personnel
12533|Chef du personnel navigant commercial
12534|Chef du service audit-qualité en industrie
12535|Chef du service clients
12536|Chef du service contrôle qualité en industrie
12537|Chef du service de la gestion de la production
12538|Chef du service de sécurité des pistes
12539|Chef du service d'information et de communication
12540|Chef du service du personnel
12541|Chef du service entretien et travaux neufs
12542|Chef du service entretien et travaux neufs en maintenance industrielle
12543|Chef du service entretien technique voirie
12544|Chef du service environnement en industrie
12545|Chef du service environnement-hygiène-sécurité en industrie
12547|Chef du service flux des matières ordonnancement-lancement en industrie
12548|Chef du service hygiène-sécurité en industrie
12549|Chef du service maintenance instrumentation
12550|Chef du service méthodes de contrôle qualité en industrie
12551|Chef du service méthodes en industrie
12552|Chef du service ordonnancement en industrie
12553|Chef du service ordonnancement planification en industrie
12554|Chef du service ordonnancement-lancement en industrie
12555|Chef du service ordonnancement-lancement-planification en industrie
12556|Chef du service planification en industrie
12557|Chef du service préparation du travail en industrie
12558|Chef du service sécurité en industrie
12559|Chef d'unité de fabrication
12560|Chef d'unité de gestion immobilière
12561|Chef d'unité de production
12562|Chef éclairagiste
12563|Chef égoutier / égoutière
12564|Chef électricien / électricienne spectacle
12565|Chef entremettier / entremettière de restaurant
12566|Chef exploitation images drones
12567|Chef géographe
12568|Chef gérant / gérante de restaurant de collectivité
12569|Chef gouvernant / Chef gouvernante en hôtellerie
12570|Chef habilleur / habilleuse
12571|Chef lamineur / lamineuse en métallurgie
12572|Chef machiniste spectacle
12573|Chef magasinier / magasinière
12574|Chef maquilleur posticheur / maquilleuse posticheuse spectacle
12575|Chef maquilleur / maquilleuse spectacle
12576|Chef mécanicien / mécanicienne automobile
12577|Chef mécanicien / mécanicienne d'atelier de fabrication
12578|Chef mécanicien / mécanicienne de maintenance industrielle
12579|Chef mécanicien / mécanicienne marine
12580|Chef monteur / monteuse audiovisuel
12581|Chef monteur / monteuse son
12582|Chef opérateur / opératrice de mouvement sécurité du réseau ferroviaire
12583|Chef opérateur / opératrice de prise de vues
12584|Chef opérateur / opératrice de projection
12585|Chef opérateur / opératrice des manoeuvres du réseau ferré
12586|Chef opérateur / opératrice du son
12587|Chef opérateur / opératrice en raffinerie
12588|Chef opérateur / opératrice image
12589|Chef opérateur / opératrice lumière
12590|Chef opérateur / opératrice photographe
12591|Chef opérateur / opératrice vidéo
12592|Chef pâtissier / pâtissière
12593|Chef pâtissier / pâtissière de restaurant
12594|Chef perruquier maquilleur / perruquière maquilleuse spectacle
12595|Chef perruquier / perruquière spectacle
12596|Chef Personnel Navigant Technique -PNT-
12597|Chef pilote aéronautique
12598|Chef porion / porionne
12599|Chef posticheur / posticheuse spectacle
12600|Chef régulateur / régulatrice du réseau ferroviaire
12601|Chef saucier / saucière
12602|Chef sommelier / sommelière
12603|Chef soudeur / soudeuse
12604|Chef viabilité sécurité
12605|Chercheur / Chercheuse en archéologie
12606|Chercheur / Chercheuse en démographie
12607|Chercheur / Chercheuse en économie
12608|Chercheur / Chercheuse en ethnologie
12609|Chercheur / Chercheuse en géographie
12610|Chercheur / Chercheuse en histoire
12611|Chercheur / Chercheuse en linguistique
12612|Chercheur / Chercheuse en psychologie
