code,ROME1,ROME2,ROME3,label,ROME
13170,E,13,01,Conducteur / Conductrice de rotatives multibobine impression continue,E1301
13171,E,13,01,Conducteur / Conductrice de rotatives offset,E1301
13172,E,13,01,Conducteur / Conductrice de rotatives typographie,E1301
13296,E,13,01,Conducteur / Conductrice flexographe,E1301
13301,E,13,01,Conducteur / Conductrice héliogravure,E1301
13309,E,13,01,Conducteur / Conductrice offset,E1301
13310,E,13,01,Conducteur / Conductrice offset monocouleur,E1301
13322,E,13,01,Conducteur / Conductrice rotativiste,E1301
13341,E,13,01,Conducteur-tireur-sérigraphe / Conductrice-tireuse-sérigraphe,E1301
15519,E,13,01,Imprimeur / Imprimeuse,E1301
15521,E,13,01,Imprimeur / Imprimeuse flexographe,E1301
15522,E,13,01,Imprimeur / Imprimeuse offset,E1301
15524,E,13,01,Imprimeur / Imprimeuse rotativiste,E1301
15525,E,13,01,Imprimeur / Imprimeuse sérigraphe,E1301
15530,E,13,01,Imprimeur / Imprimeuse typographe,E1301
16393,E,13,01,Margeur / Margeuse en industrie graphique,E1301
16396,E,13,01,Margeur / Margeuse sur machine à imprimer,E1301
17043,E,13,01,Offsettiste,E1301
18332,E,13,01,Receveur / Receveuse en industrie graphique,E1301
18333,E,13,01,Receveur-bobineur / Receveuse-bobineuse en industrie graphique,E1301
19283,E,13,01,Rotativiste,E1301
19284,E,13,01,Rotativiste hélio,E1301
19285,E,13,01,Rotativiste offset,E1301
19286,E,13,01,Rotativiste typo,E1301
19413,E,13,01,Sérigraphe,E1301
19631,E,13,01,Tampographe,E1301
10822,E,13,02,Aide conducteur / conductrice de machines de façonnage,E1302
11599,E,13,02,Brocheur / Brocheuse en industrie graphique,E1302
12046,E,13,02,Chef d'atelier de routage,E1302
12864,E,13,02,Conducteur / Conductrice d'agrafeuses,E1302
12877,E,13,02,Conducteur / Conductrice d'autoplatines,E1302
12909,E,13,02,Conducteur / Conductrice de chaînes automatisées de brochage,E1302
12910,E,13,02,Conducteur / Conductrice de chaînes automatisées de reliure,E1302
12911,E,13,02,Conducteur / Conductrice de chaînes automatisées d'encartage-piquage,E1302
12912,E,13,02,Conducteur / Conductrice de chaînes de brochage,E1302
12926,E,13,02,Conducteur / Conductrice de couseuses en industrie graphique,E1302
12927,E,13,02,Conducteur / Conductrice de couverturières,E1302
13055,E,13,02,Conducteur / Conductrice de machines à assembler en industrie graphique,E1302
13059,E,13,02,Conducteur / Conductrice de machines à étiqueter,E1302
13063,E,13,02,Conducteur / Conductrice de machines à pelliculer,E1302
13065,E,13,02,Conducteur / Conductrice de machines à relier sans couture,E1302
13073,E,13,02,Conducteur / Conductrice de machines d'affranchissement,E1302
13074,E,13,02,Conducteur / Conductrice de machines de brochage,E1302
13076,E,13,02,Conducteur / Conductrice de machines de façonnage en industrie graphique,E1302
13077,E,13,02,Conducteur / Conductrice de machines de finition en industrie graphique,E1302
13079,E,13,02,Conducteur / Conductrice de machines de mise sous film,E1302
13080,E,13,02,Conducteur / Conductrice de machines de mise sous plis,E1302
13083,E,13,02,Conducteur / Conductrice de machines de reliure,E1302
13084,E,13,02,Conducteur / Conductrice de machines de reliure automatique,E1302
13085,E,13,02,Conducteur / Conductrice de machines de routage,E1302
13096,E,13,02,Conducteur / Conductrice de massicot à commandes manuelles,E1302
13098,E,13,02,Conducteur / Conductrice de massicot en industrie graphique,E1302
13095,E,13,02,Conducteur / Conductrice de massicot trilatéral,E1302
13124,E,13,02,Conducteur / Conductrice de perforeuses,E1302
13130,E,13,02,Conducteur / Conductrice de plieuses en industrie graphique,E1302
13129,E,13,02,Conducteur / Conductrice de plieuses-colleuses en industrie graphique,E1302
13150,E,13,02,Conducteur / Conductrice de presses à dorer en industrie graphique,E1302
13156,E,13,02,Conducteur / Conductrice de rainureuses,E1302
13160,E,13,02,Conducteur / Conductrice de refouleuses-échancreuses,E1302
13161,E,13,02,Conducteur / Conductrice de relieuses à dos carré-collé,E1302
13233,E,13,02,Conducteur / Conductrice de vernisseuses en industrie graphique,E1302
13236,E,13,02,Conducteur / Conductrice d'emboîteuses,E1302
13237,E,13,02,Conducteur / Conductrice d'encarteuses piqueuses,E1302
13259,E,13,02,Conducteur / Conductrice d'enliasseuses,E1302
13340,E,13,02,Conducteur-régleur / Conductrice-régleuse de machines de façonnage en industrie graphique,E1302
16421,E,13,02,Massicotier / Massicotière en industrie graphique,E1302
17311,E,13,02,Opérateur / Opératrice sur machines à assembler en industrie graphique,E1302
17314,E,13,02,Opérateur / Opératrice sur machines à piquer en industrie graphique,E1302
17320,E,13,02,Opérateur / Opératrice sur machines de brochure-reliure,E1302
17331,E,13,02,Opérateur / Opératrice sur plieuses en industrie graphique,E1302
18396,E,13,02,Refendeur / Refendeuse en industrie graphique,E1302
18441,E,13,02,Régleur / Régleuse de machines de routage,E1302
19271,E,13,02,Rogneur / Rogneuse en industrie graphique,E1302
10516,E,13,03,Agent / Agente de maîtrise en industrie graphique,E1303
10652,E,13,03,Agent / Agente d'encadrement en industrie graphique,E1303
12055,E,13,03,Chef d'atelier en industrie graphique,E1303
12141,E,13,03,Chef de fabrication édition,E1303
12145,E,13,03,Chef de fabrication en industrie graphique,E1303
12459,E,13,03,Chef d'équipe en industrie graphique,E1303
18634,E,13,03,Responsable d'atelier de façonnage,E1303
18646,E,13,03,Responsable d'atelier de routage,E1303
18650,E,13,03,Responsable d'atelier d'impression,E1303
10330,E,13,04,Affranchisseur / Affranchisseuse,E1304
10530,E,13,04,Agent / Agente de mise sous plis,E1304
10595,E,13,04,Agent / Agente de routage manuel,E1304
10702,E,13,04,Agent / Agente d'exécution en routage et façonnage,E1304
10713,E,13,04,Agent / Agente d'exploitation en routage,E1304
11600,E,13,04,Brocheur papetier / Brocheuse papetière main,E1304
13912,E,13,04,Décortiqueur / Décortiqueuse,E1304
14787,E,13,04,Employé / Employée de routage,E1304
14921,E,13,04,Etiqueteur / Etiqueteuse,E1304
16392,E,13,04,Margeur / Margeuse en façonnage,E1304
16394,E,13,04,Margeur ramasseur / Margeuse ramasseuse en façonnage,E1304
16395,E,13,04,Margeur ramasseur / Margeuse ramasseuse en routage,E1304
17098,E,13,04,Opérateur / Opératrice de façonnage en industrie graphique,E1304
17116,E,13,04,Opérateur / Opératrice de machine manuelle d'affranchissement,E1304
17186,E,13,04,Opérateur / Opératrice d'exécution de façonnage,E1304
17436,E,13,04,Ouvrier / Ouvrière de façonnage manuel,E1304
17438,E,13,04,Ouvrier / Ouvrière de finition et façonnage,E1304
17410,E,13,04,Ouvrier cartonnier / Ouvrière cartonnière de finition,E1304
17555,E,13,04,Papetier / Papetière en façonnage,E1304
18331,E,13,04,Receveur / Receveuse en façonnage,E1304
13734,E,13,05,Correcteur / Correctrice,E1305
13735,E,13,05,Correcteur / Correctrice à domicile,E1305
13736,E,13,05,Correcteur / Correctrice bon à tirer,E1305
13737,E,13,05,Correcteur / Correctrice braille,E1305
13738,E,13,05,Correcteur / Correctrice de presse,E1305
13739,E,13,05,Correcteur / Correctrice d'édition,E1305
13740,E,13,05,Correcteur / Correctrice d'imprimerie,E1305
13742,E,13,05,Correcteur / Correctrice en langues exceptionnelles,E1305
13744,E,13,05,Correcteur / Correctrice sur écran,E1305
13741,E,13,05,Correcteur éditeur / Correctrice éditrice de textes,E1305
13743,E,13,05,Correcteur spécialisé / Correctrice spécialisée,E1305
13745,E,13,05,Correcteur-réviseur / Correctrice-réviseuse,E1305
13746,E,13,05,Correcteur-rewriter / Correctrice-rewriteuse,E1305
16176,E,13,05,Lecteur-correcteur / Lectrice-correctrice,E1305
16177,E,13,05,Lecteur-correcteur / Lectrice-correctrice d'édition,E1305
17994,E,13,05,Préparateur / Préparatrice de copies,E1305
18039,E,13,05,Préparateur-correcteur / Préparatrice-correctrice édition/presse,E1305
18390,E,13,05,Rédacteur-réviseur / Rédactrice-réviseuse,E1305
19256,E,13,05,Réviseur / Réviseuse,E1305
12066,E,13,06,Chef d'atelier prépresse,E1306
12636,E,13,06,Chromiste,E1306
12654,E,13,06,Claviste en Publication Assistée par Ordinateur -PAO-,E1306
12670,E,13,06,Clicheur / Clicheuse,E1306
12781,E,13,06,Compograveur / Compograveuse,E1306
12785,E,13,06,Compositeur / Compositrice en Publication Assistée par Ordinateur -PAO-,E1306
13724,E,13,06,Copiste,E1306
13725,E,13,06,Copiste offset,E1306
15094,E,13,06,Flasheur / Flasheuse,E1306
15396,E,13,06,Graphiste en Publication Assistée par Ordinateur -PAO-,E1306
15397,E,13,06,Graphiste metteur / metteuse en page,E1306
15408,E,13,06,Graveur / Graveuse hélio,E1306
38734,E,13,06,Graveur / Graveuse sur commande numérique,E1306
16033,E,13,06,Intégrateur / Intégratrice texte/image,E1306
16368,E,13,06,Maquettiste d'exécution édition,E1306
16369,E,13,06,Maquettiste d'exécution en imprimerie,E1306
16370,E,13,06,Maquettiste d'exécution en Publication Assistée par Ordinateur -PAO-,E1306
16371,E,13,06,Maquettiste d'exécution publicitaire,E1306
16668,E,13,06,Metteur / Metteuse en page,E1306
16669,E,13,06,Metteur / Metteuse en page maquettiste,E1306
16670,E,13,06,Metteur / Metteuse en page texte/image,E1306
16824,E,13,06,Monteur / Monteuse en imposition,E1306
16849,E,13,06,Monteur / Monteuse offset,E1306
16864,E,13,06,Monteur / Monteuse sur table,E1306
16844,E,13,06,Monteur incorporateur / Monteuse incorporatrice en industrie graphique,E1306
16861,E,13,06,Monteur scanneur / Monteuse scanneuse,E1306
16882,E,13,06,Monteur-copiste / Monteuse-copiste en industrie graphique,E1306
17130,E,13,06,Opérateur / Opératrice de photocomposition,E1306
17143,E,13,06,Opérateur / Opératrice de prépresse,E1306
17211,E,13,06,Opérateur / Opératrice en Publication Assistée par Ordinateur -PAO-,E1306
17237,E,13,06,Opérateur / Opératrice graphiste enseigne et signalétique,E1306
17254,E,13,06,Opérateur / Opératrice prépresse en Publication Assistée par Ordinateur -PAO-,E1306
17274,E,13,06,Opérateur / Opératrice scanner,E1306
17338,E,13,06,Opérateur / Opératrice système en Publication Assistée par Ordinateur -PAO-,E1306
17340,E,13,06,Opérateur / Opératrice système texte/image,E1306
17343,E,13,06,Opérateur / Opératrice texte en Publication Assistée par Ordinateur -PAO-,E1306
17344,E,13,06,Opérateur / Opératrice texte/image en Publication Assistée par Ordinateur -PAO-,E1306
17698,E,13,06,Photocompositeur / Photocompositrice,E1306
17729,E,13,06,Photograveur / Photograveuse,E1306
18024,E,13,06,Préparateur / Préparatrice en forme imprimante,E1306
18641,E,13,06,Responsable d'atelier de photogravure,E1306
19028,E,13,06,Responsable du service prépresse,E1306
19247,E,13,06,Retoucheur / Retoucheuse hélio,E1306
19252,E,13,06,Retoucheur-chromiste / Retoucheuse-chromiste,E1306
19315,E,13,06,Scannériste,E1306
20491,E,13,06,Typographe,E1306
10392,E,13,07,Agent / Agente d'atelier en reprographie,E1307
12045,E,13,07,Chef d'atelier de reprographie,E1307
13792,E,13,07,Coupeur-plieur / Coupeuse-plieuse de plans,E1307
14782,E,13,07,Employé / Employée de reprographie,E1307
15035,E,13,07,Façonneur / Façonneuse de plans,E1307
17213,E,13,07,Opérateur / Opératrice en reprographie,E1307
17325,E,13,07,Opérateur / Opératrice sur machines numériques de reprographie,E1307
17328,E,13,07,Opérateur / Opératrice sur photocopie,E1307
17329,E,13,07,Opérateur / Opératrice sur photocopieurs,E1307
17251,E,13,07,Opérateur polyvalent / Opératrice polyvalente en reprographie,E1307
17874,E,13,07,Polycopiste,E1307
18560,E,13,07,Reprographe,E1307
20116,E,13,07,Technicien / Technicienne en reprographie,E1307
20117,E,13,07,Technicien / Technicienne en reprographie numérique,E1307
20333,E,13,07,Tireur / Tireuse de plans,E1307
10771,E,13,08,Agent / Agente technique de fabrication d'imprimerie,E1308
10772,E,13,08,Agent / Agente technique de fabrication en industrie graphique,E1308
10454,E,13,08,Agent de fabrication-deviseur / Agente de fabrication-deviseuse en industrie graphique,E1308
13649,E,13,08,Contrôleur / Contrôleuse qualité en industrie graphique,E1308
14159,E,13,08,Deviseur / Deviseuse en industrie graphique,E1308
15027,E,13,08,Fabricant / Fabricante en industrie graphique,E1308
18710,E,13,08,Responsable de fabrication en industrie graphique,E1308
18805,E,13,08,Responsable de planning en industrie graphique,E1308
19434,E,13,08,Simulateur / Simulatrice d'impression en industrie graphique,E1308
19576,E,13,08,Support produit en industrie graphique,E1308
19758,E,13,08,Technicien / Technicienne de fabrication d'édition,E1308
19762,E,13,08,Technicien / Technicienne de fabrication en industrie graphique,E1308
19770,E,13,08,Technicien / Technicienne de fabrication-deviseur en industrie graphique,E1308
19805,E,13,08,Technicien / Technicienne de laboratoire en industrie graphique,E1308
19896,E,13,08,Technicien / Technicienne de préparation contrôle composition,E1308
19897,E,13,08,Technicien / Technicienne de préparation contrôle impression-finition,E1308
19898,E,13,08,Technicien / Technicienne de préparation contrôle photogravure,E1308
19948,E,13,08,Technicien / Technicienne des industries graphiques,E1308
20136,E,13,08,Technicien / Technicienne essai-contrôle qualité en industrie graphique,E1308
20139,E,13,08,Technicien / Technicienne études-recherche-développement en industrie graphique,E1308
20270,E,13,08,Technicien supérieur / Technicienne supérieure en industrie graphique,E1308
11206,E,14,01,Assistant / Assistante chef de publicité,E1401
11247,E,14,01,Assistant / Assistante de publicité d'agence,E1401
11285,E,14,01,Assistant / Assistante en publicité,E1401
12163,E,14,01,Chef de groupe en agence de publicité,E1401
12173,E,14,01,Chef de groupe publicité,E1401
12254,E,14,01,Chef de projet publicitaire,E1401
12262,E,14,01,Chef de publicité,E1401
12263,E,14,01,Chef de publicité d'agence,E1401
12264,E,14,01,Chef de publicité junior,E1401
38997,E,14,01,Chef de publicité online,E1401
12265,E,14,01,Chef de publicité senior,E1401
14239,E,14,01,Directeur / Directrice de clientèle d'agence de publicité,E1401
18833,E,14,01,Responsable de projet publicitaire,E1401
10245,E,14,02,Acheteur / Acheteuse d'espaces affichage,E1402
10246,E,14,02,Acheteur / Acheteuse d'espaces cinéma,E1402
10247,E,14,02,Acheteur / Acheteuse d'espaces Internet,E1402
10248,E,14,02,Acheteur / Acheteuse d'espaces -NTIC-,E1402
10249,E,14,02,Acheteur / Acheteuse d'espaces presse,E1402
10250,E,14,02,Acheteur / Acheteuse d'espaces publicitaires,E1402
38783,E,14,02,Acheteur / Acheteuse d'espaces publicitaires web,E1402
10251,E,14,02,Acheteur / Acheteuse d'espaces radio,E1402
10252,E,14,02,Acheteur / Acheteuse d'espaces télévision,E1402
10257,E,14,02,Acheteur / Acheteuse média,E1402
11308,E,14,02,Assistant / Assistante média,E1402
11182,E,14,02,Assistant acheteur / Assistante acheteuse d'espaces,E1402
11831,E,14,02,Chargé / Chargée de plan média,E1402
11915,E,14,02,Chargé / Chargée d'études média,E1402
12020,E,14,02,Chef d'achat d'espaces publicitaires,E1402
12170,E,14,02,Chef de groupe média planning,E1402
12339,E,14,02,Chef de service achat d'espaces publicitaires,E1402
13551,E,14,02,Consultant / Consultante média,E1402
38819,E,14,02,Consultant / Consultante SMO - Social Media Optimization,E1402
14202,E,14,02,Directeur / Directrice d'achat média,E1402
14461,E,14,02,Directeur / Directrice média,E1402
16599,E,14,02,Média acheteur / acheteuse,E1402
16600,E,14,02,Média planneur / planneuse,E1402
18398,E,14,02,Référenceur / Référenceuse web,E1402
19016,E,14,02,Responsable du plan média,E1402
19128,E,14,02,Responsable média,E1402
20418,E,14,02,Traffic manager,E1402
20730,E,14,02,Web planneur / planneuse,E1402
10799,F,11,01,Agréé / Agréée en architecture,F1101
11110,F,11,01,Architecte,F1101
11111,F,11,01,Architecte conseiller / conseillère,F1101
11112,F,11,01,Architecte consultant / consultante,F1101
11116,F,11,01,Architecte des monuments de France,F1101
11118,F,11,01,Architecte du bâtiment,F1101
11122,F,11,01,Architecte paysagiste,F1101
11123,F,11,01,Architecte paysagiste urbain / urbaine,F1101
11131,F,11,01,Architecteur / Architecteure,F1101
11132,F,11,01,Architecte-urbaniste,F1101
11115,F,11,02,Architecte décorateur / décoratrice,F1102
11117,F,11,02,Architecte d'intérieur,F1102
11260,F,11,02,Assistant décorateur / Assistante décoratrice d'intérieur,F1102
